CCAA,Fecha,PORCENTAJE_COVID
MELILLA,2021-03-08,7.14
MELILLA,2021-03-09,7.14
MELILLA,2021-03-10,6.04
MELILLA,2021-03-11,7.14
MELILLA,2021-03-12,7.69
MELILLA,2021-03-13,7.69
MELILLA,2021-03-14,12.09
MELILLA,2021-03-15,10.99
MELILLA,2021-03-16,10.44
MELILLA,2021-03-17,9.89
MELILLA,2021-03-18,10.44
MELILLA,2021-03-19,11.54
MELILLA,2021-03-20,11.54
MELILLA,2021-03-21,10.99
MELILLA,2021-03-22,12.64
MELILLA,2021-03-23,14.29
MELILLA,2021-03-24,12.09
MELILLA,2021-03-25,14.29
MELILLA,2021-03-26,15.38
MELILLA,2021-03-27,15.38
MELILLA,2021-03-28,18.13
MELILLA,2021-03-29,15.38
MELILLA,2021-03-30,14.84
MELILLA,2021-03-31,14.84
MELILLA,2021-04-01,14.84
MELILLA,2021-04-02,17.03
MELILLA,2021-04-03,17.03
MELILLA,2021-04-04,19.78
MELILLA,2021-04-05,21.43
MELILLA,2021-04-06,21.43
MELILLA,2021-04-07,23.08
MELILLA,2021-04-08,24.18
MELILLA,2021-04-09,24.18
MELILLA,2021-04-10,24.18
MELILLA,2021-04-11,26.92
MELILLA,2021-04-12,25.82
MELILLA,2021-04-13,24.18
MELILLA,2021-04-14,20.33
MELILLA,2021-04-15,23.63
MELILLA,2021-04-16,19.78
MELILLA,2021-04-17,19.78
MELILLA,2021-04-18,23.08
MELILLA,2021-04-19,19.23
MELILLA,2021-04-20,16.48
MELILLA,2021-04-21,14.29
MELILLA,2021-04-22,14.29
MELILLA,2021-04-23,13.74
MELILLA,2021-04-24,13.74
MELILLA,2021-04-25,14.29
MELILLA,2021-04-26,14.84
MELILLA,2021-04-27,14.84
MELILLA,2021-04-28,10.99
MELILLA,2021-04-29,11.54
MELILLA,2021-04-30,11.54
MELILLA,2021-05-01,11.54
MELILLA,2021-05-02,13.19
MELILLA,2021-05-03,11.54
MELILLA,2021-05-04,9.89
MELILLA,2021-05-05,10.44
MELILLA,2021-05-06,10.44
MELILLA,2021-05-07,8.79
MELILLA,2021-05-08,8.79
MELILLA,2021-05-09,10.99
MURCIA,2020-08-19,3.07
MURCIA,2020-08-20,3.16
MURCIA,2020-08-21,3.51
MURCIA,2020-08-22,3.48
MURCIA,2020-08-23,4.6
MURCIA,2020-08-24,4.98
MURCIA,2020-08-25,5.15
MURCIA,2020-08-26,4.92
MURCIA,2020-08-27,4.95
MURCIA,2020-08-28,5.24
MURCIA,2020-08-29,5.48
MURCIA,2020-08-30,6.65
MURCIA,2020-08-31,6.08
MURCIA,2020-09-01,6.35
MURCIA,2020-09-02,6.16
MURCIA,2020-09-03,6.33
MURCIA,2020-09-04,6.06
MURCIA,2020-09-05,6.22
MURCIA,2020-09-06,7.66
MURCIA,2020-09-07,7.47
MURCIA,2020-09-08,7.88
MURCIA,2020-09-09,7.93
MURCIA,2020-09-10,8.4
MURCIA,2020-09-11,8.27
MURCIA,2020-09-12,8.11
MURCIA,2020-09-13,8.72
MURCIA,2020-09-14,8.4
MURCIA,2020-09-15,8.18
MURCIA,2020-09-16,8.23
MURCIA,2020-09-17,8.13
MURCIA,2020-09-18,7.84
MURCIA,2020-09-19,7.97
MURCIA,2020-09-20,8.28
MURCIA,2020-09-21,7.77
MURCIA,2020-09-22,7.77
MURCIA,2020-09-23,7.61
MURCIA,2020-09-24,7.49
MURCIA,2020-09-25,7.97
MURCIA,2020-09-26,8.05
MURCIA,2020-09-27,8.4
MURCIA,2020-09-28,7.79
MURCIA,2020-09-29,7.59
MURCIA,2020-09-30,7.64
MURCIA,2020-10-01,7.56
MURCIA,2020-10-02,7.81
MURCIA,2020-10-03,7.81
MURCIA,2020-10-04,8.17
MURCIA,2020-10-05,8.99
MURCIA,2020-10-06,9.49
MURCIA,2020-10-07,7.97
MURCIA,2020-10-08,7.57
MURCIA,2020-10-09,7.32
MURCIA,2020-10-10,7.45
MURCIA,2020-10-11,7.45
MURCIA,2020-10-12,9.06
MURCIA,2020-10-13,8.59
MURCIA,2020-10-14,8.44
MURCIA,2020-10-15,8.69
MURCIA,2020-10-16,9.15
MURCIA,2020-10-17,9.23
MURCIA,2020-10-18,9.68
MURCIA,2020-10-19,10.47
MURCIA,2020-10-20,10.48
MURCIA,2020-10-21,10.22
MURCIA,2020-10-22,10.74
MURCIA,2020-10-23,11.57
MURCIA,2020-10-24,11.82
MURCIA,2020-10-25,12.48
MURCIA,2020-10-26,12.35
MURCIA,2020-10-27,12.83
MURCIA,2020-10-28,12.95
MURCIA,2020-10-29,12.7
MURCIA,2020-10-30,12.96
MURCIA,2020-10-31,13.31
MURCIA,2020-11-01,14.07
MURCIA,2020-11-02,14.5
MURCIA,2020-11-03,14.59
MURCIA,2020-11-04,14.59
MURCIA,2020-11-05,14.77
MURCIA,2020-11-06,14.24
MURCIA,2020-11-07,14.37
MURCIA,2020-11-08,15.35
MURCIA,2020-11-09,15.17
MURCIA,2020-11-10,15.43
MURCIA,2020-11-11,15.27
MURCIA,2020-11-12,15.15
MURCIA,2020-11-13,14.76
MURCIA,2020-11-14,14.84
MURCIA,2020-11-15,14.96
MURCIA,2020-11-16,14.78
MURCIA,2020-11-17,13.97
MURCIA,2020-11-18,13.37
MURCIA,2020-11-19,12.13
MURCIA,2020-11-20,12.25
MURCIA,2020-11-21,12.24
MURCIA,2020-11-22,11.78
MURCIA,2020-11-23,11.28
MURCIA,2020-11-24,11.13
MURCIA,2020-11-25,10.42
MURCIA,2020-11-26,10.09
MURCIA,2020-11-27,9.13
MURCIA,2020-11-28,9.23
MURCIA,2020-11-29,9.76
