CCAA,Fecha,PORCENTAJE_CAMAS_TOTALES_OCUPADAS
CASTILLA Y LEÓN,2020-09-17,72.32
CASTILLA Y LEÓN,2020-09-18,65.46
CASTILLA Y LEÓN,2020-09-19,66.63
CASTILLA Y LEÓN,2020-09-20,71.33
CASTILLA Y LEÓN,2020-09-21,72.93
CASTILLA Y LEÓN,2020-09-22,72.6
CASTILLA Y LEÓN,2020-09-23,71.97
CASTILLA Y LEÓN,2020-09-24,72.13
CASTILLA Y LEÓN,2020-09-25,67.19
CASTILLA Y LEÓN,2020-09-26,67.08
CASTILLA Y LEÓN,2020-09-27,71.84
CASTILLA Y LEÓN,2020-09-28,73.96
CASTILLA Y LEÓN,2020-09-29,76.09
CASTILLA Y LEÓN,2020-09-30,74.8
CASTILLA Y LEÓN,2020-10-01,73.47
CASTILLA Y LEÓN,2020-10-02,69.24
CASTILLA Y LEÓN,2020-10-03,69.2
CASTILLA Y LEÓN,2020-10-04,72.01
CASTILLA Y LEÓN,2020-10-05,73.84
CASTILLA Y LEÓN,2020-10-06,72.4
CASTILLA Y LEÓN,2020-10-07,73.31
CASTILLA Y LEÓN,2020-10-08,73.25
CASTILLA Y LEÓN,2020-10-09,65.89
CASTILLA Y LEÓN,2020-10-10,65.83
CASTILLA Y LEÓN,2020-10-11,66.3
CASTILLA Y LEÓN,2020-10-12,70.5
CASTILLA Y LEÓN,2020-10-13,74.5
CASTILLA Y LEÓN,2020-10-14,73.83
CASTILLA Y LEÓN,2020-10-15,73.45
CASTILLA Y LEÓN,2020-10-16,69.7
CASTILLA Y LEÓN,2020-10-17,69.75
CASTILLA Y LEÓN,2020-10-18,73.34
CASTILLA Y LEÓN,2020-10-19,75.39
CASTILLA Y LEÓN,2020-10-20,75.44
CASTILLA Y LEÓN,2020-10-21,74.8
CASTILLA Y LEÓN,2020-10-22,75.33
CASTILLA Y LEÓN,2020-10-23,68.44
CASTILLA Y LEÓN,2020-10-24,67.97
CASTILLA Y LEÓN,2020-10-25,70.94
CASTILLA Y LEÓN,2020-10-26,70.84
CASTILLA Y LEÓN,2020-10-27,71.21
CASTILLA Y LEÓN,2020-10-28,70.91
CASTILLA Y LEÓN,2020-10-29,70.5
CASTILLA Y LEÓN,2020-10-30,65.79
CASTILLA Y LEÓN,2020-10-31,65.28
CASTILLA Y LEÓN,2020-11-01,65.65
CASTILLA Y LEÓN,2020-11-02,70.39
CASTILLA Y LEÓN,2020-11-03,72.06
CASTILLA Y LEÓN,2020-11-04,71.71
CASTILLA Y LEÓN,2020-11-05,71.72
CASTILLA Y LEÓN,2020-11-06,67.54
CASTILLA Y LEÓN,2020-11-07,67.11
CASTILLA Y LEÓN,2020-11-08,71.75
CASTILLA Y LEÓN,2020-11-09,72.7
CASTILLA Y LEÓN,2020-11-10,72.01
CASTILLA Y LEÓN,2020-11-11,71.6
CASTILLA Y LEÓN,2020-11-12,71.54
CASTILLA Y LEÓN,2020-11-13,65.7
CASTILLA Y LEÓN,2020-11-14,65.33
CASTILLA Y LEÓN,2020-11-15,69.66
CASTILLA Y LEÓN,2020-11-16,70.92
CASTILLA Y LEÓN,2020-11-17,70.78
CASTILLA Y LEÓN,2020-11-18,70.21
CASTILLA Y LEÓN,2020-11-19,67.03
CASTILLA Y LEÓN,2020-11-20,62.73
CASTILLA Y LEÓN,2020-11-21,62.91
CASTILLA Y LEÓN,2020-11-22,67.39
CASTILLA Y LEÓN,2020-11-23,67.82
CASTILLA Y LEÓN,2020-11-24,68.07
CASTILLA Y LEÓN,2020-11-25,68.26
CASTILLA Y LEÓN,2020-11-26,67.75
CASTILLA Y LEÓN,2020-11-27,64.66
CASTILLA Y LEÓN,2020-11-28,63.4
CASTILLA Y LEÓN,2020-11-29,65.56
CASTILLA Y LEÓN,2020-11-30,68.33
CASTILLA Y LEÓN,2020-12-01,68.18
CASTILLA Y LEÓN,2020-12-02,67.49
CASTILLA Y LEÓN,2020-12-03,67.38
CASTILLA Y LEÓN,2020-12-04,59.76
CASTILLA Y LEÓN,2020-12-05,59.3
CASTILLA Y LEÓN,2020-12-06,59.7
CASTILLA Y LEÓN,2020-12-07,60.16
CASTILLA Y LEÓN,2020-12-08,64.73
CASTILLA Y LEÓN,2020-12-09,66.58
CASTILLA Y LEÓN,2020-12-10,67.03
CASTILLA Y LEÓN,2020-12-11,64.46
CASTILLA Y LEÓN,2020-12-12,63.56
CASTILLA Y LEÓN,2020-12-13,66.88
CASTILLA Y LEÓN,2020-12-14,68.6
CASTILLA Y LEÓN,2020-12-15,68.81
CASTILLA Y LEÓN,2020-12-16,68.31
CASTILLA Y LEÓN,2020-12-17,66.19
CASTILLA Y LEÓN,2020-12-18,61.32
CASTILLA Y LEÓN,2020-12-19,60.54
CASTILLA Y LEÓN,2020-12-20,62.98
CASTILLA Y LEÓN,2020-12-21,61.66
CASTILLA Y LEÓN,2020-12-22,61.06
CASTILLA Y LEÓN,2020-12-23,53.12
CASTILLA Y LEÓN,2020-12-24,52.76
CASTILLA Y LEÓN,2020-12-25,50.33
CASTILLA Y LEÓN,2020-12-26,50.42
CASTILLA Y LEÓN,2020-12-27,56.09
CASTILLA Y LEÓN,2020-12-28,58.94
CASTILLA Y LEÓN,2020-12-29,58.79
CASTILLA Y LEÓN,2020-12-30,53.23
CASTILLA Y LEÓN,2020-12-31,53.04
CASTILLA Y LEÓN,2021-01-01,53.57
CASTILLA Y LEÓN,2021-01-02,52.95
CASTILLA Y LEÓN,2021-01-03,60.27
CASTILLA Y LEÓN,2021-01-04,61.99
CASTILLA Y LEÓN,2021-01-05,61.19
CASTILLA Y LEÓN,2021-01-06,60.47
CASTILLA Y LEÓN,2021-01-07,61.15
CASTILLA Y LEÓN,2021-01-08,57.34
CASTILLA Y LEÓN,2021-01-09,57.38
CASTILLA Y LEÓN,2021-01-10,62.69
CASTILLA Y LEÓN,2021-01-11,66.11
CASTILLA Y LEÓN,2021-01-12,67.24
CASTILLA Y LEÓN,2021-01-13,66.92
CASTILLA Y LEÓN,2021-01-14,68.51
CASTILLA Y LEÓN,2021-01-15,64.06
CASTILLA Y LEÓN,2021-01-16,63.56
CASTILLA Y LEÓN,2021-01-17,68.1
CASTILLA Y LEÓN,2021-01-18,71.8
CASTILLA Y LEÓN,2021-01-19,72.3
CASTILLA Y LEÓN,2021-01-20,73.32
CASTILLA Y LEÓN,2021-01-21,74.22
CASTILLA Y LEÓN,2021-01-22,71.14
CASTILLA Y LEÓN,2021-01-23,70.25
CASTILLA Y LEÓN,2021-01-24,75.46
CASTILLA Y LEÓN,2021-01-25,77.27
CASTILLA Y LEÓN,2021-01-26,75.82
CASTILLA Y LEÓN,2021-01-27,76.64
CASTILLA Y LEÓN,2021-01-28,75.87
CASTILLA Y LEÓN,2021-01-29,71.83
CASTILLA Y LEÓN,2021-01-30,71.68
CASTILLA Y LEÓN,2021-01-31,74.67
CASTILLA Y LEÓN,2021-02-01,74.1
CASTILLA Y LEÓN,2021-02-02,73.1
CASTILLA Y LEÓN,2021-02-03,72.56
CASTILLA Y LEÓN,2021-02-04,72.65
CASTILLA Y LEÓN,2021-02-05,69.0
CASTILLA Y LEÓN,2021-02-06,68.72
CASTILLA Y LEÓN,2021-02-07,72.52
CASTILLA Y LEÓN,2021-02-08,72.43
CASTILLA Y LEÓN,2021-02-09,70.46
CASTILLA Y LEÓN,2021-02-10,70.56
CASTILLA Y LEÓN,2021-02-11,69.12
CASTILLA Y LEÓN,2021-02-12,63.94
CASTILLA Y LEÓN,2021-02-13,63.48
CASTILLA Y LEÓN,2021-02-14,66.53
CASTILLA Y LEÓN,2021-02-15,67.03
CASTILLA Y LEÓN,2021-02-16,65.41
CASTILLA Y LEÓN,2021-02-17,64.96
CASTILLA Y LEÓN,2021-02-18,65.77
CASTILLA Y LEÓN,2021-02-19,61.53
CASTILLA Y LEÓN,2021-02-20,60.66
CASTILLA Y LEÓN,2021-02-21,65.06
CASTILLA Y LEÓN,2021-02-22,65.94
CASTILLA Y LEÓN,2021-02-23,66.65
CASTILLA Y LEÓN,2021-02-24,66.15
CASTILLA Y LEÓN,2021-02-25,64.52
CASTILLA Y LEÓN,2021-02-26,59.25
CASTILLA Y LEÓN,2021-02-27,58.98
CASTILLA Y LEÓN,2021-02-28,62.35
CASTILLA Y LEÓN,2021-03-01,64.98
CASTILLA Y LEÓN,2021-03-02,65.81
CASTILLA Y LEÓN,2021-03-03,66.28
CASTILLA Y LEÓN,2021-03-04,65.42
CASTILLA Y LEÓN,2021-03-05,61.78
CASTILLA Y LEÓN,2021-03-06,61.56
CASTILLA Y LEÓN,2021-03-07,64.84
CASTILLA Y LEÓN,2021-03-08,65.96
CASTILLA Y LEÓN,2021-03-09,67.55
CASTILLA Y LEÓN,2021-03-10,67.74
CASTILLA Y LEÓN,2021-03-11,66.35
CASTILLA Y LEÓN,2021-03-12,60.82
CASTILLA Y LEÓN,2021-03-13,61.86
CASTILLA Y LEÓN,2021-03-14,65.7
CASTILLA Y LEÓN,2021-03-15,69.79
CASTILLA Y LEÓN,2021-03-16,70.2
CASTILLA Y LEÓN,2021-03-17,70.73
CASTILLA Y LEÓN,2021-03-18,69.78
CASTILLA Y LEÓN,2021-03-19,64.89
CASTILLA Y LEÓN,2021-03-20,64.66
CASTILLA Y LEÓN,2021-03-21,67.11
CASTILLA Y LEÓN,2021-03-22,68.37
CASTILLA Y LEÓN,2021-03-23,69.71
CASTILLA Y LEÓN,2021-03-24,69.36
CASTILLA Y LEÓN,2021-03-25,67.94
CASTILLA Y LEÓN,2021-03-26,63.12
CASTILLA Y LEÓN,2021-03-27,62.77
CASTILLA Y LEÓN,2021-03-28,65.56
CASTILLA Y LEÓN,2021-03-29,67.23
CASTILLA Y LEÓN,2021-03-30,65.89
CASTILLA Y LEÓN,2021-03-31,59.55
CASTILLA Y LEÓN,2021-04-01,59.71
CASTILLA Y LEÓN,2021-04-02,61.36
CASTILLA Y LEÓN,2021-04-03,60.67
CASTILLA Y LEÓN,2021-04-04,67.53
CASTILLA Y LEÓN,2021-04-05,70.99
CASTILLA Y LEÓN,2021-04-06,71.77
CASTILLA Y LEÓN,2021-04-07,72.56
CASTILLA Y LEÓN,2021-04-08,72.51
CASTILLA Y LEÓN,2021-04-09,66.67
CASTILLA Y LEÓN,2021-04-10,66.36
CASTILLA Y LEÓN,2021-04-11,69.54
CASTILLA Y LEÓN,2021-04-12,70.77
CASTILLA Y LEÓN,2021-04-13,72.95
CASTILLA Y LEÓN,2021-04-14,72.43
CASTILLA Y LEÓN,2021-04-15,71.48
CASTILLA Y LEÓN,2021-04-16,66.14
CASTILLA Y LEÓN,2021-04-17,65.84
CASTILLA Y LEÓN,2021-04-18,68.15
CASTILLA Y LEÓN,2021-04-19,70.01
CASTILLA Y LEÓN,2021-04-20,70.75
CASTILLA Y LEÓN,2021-04-21,69.93
CASTILLA Y LEÓN,2021-04-22,65.27
CASTILLA Y LEÓN,2021-04-23,63.48
CASTILLA Y LEÓN,2021-04-24,63.76
CASTILLA Y LEÓN,2021-04-25,70.86
CASTILLA Y LEÓN,2021-04-26,72.05
CASTILLA Y LEÓN,2021-04-27,72.51
CASTILLA Y LEÓN,2021-04-28,72.35
CASTILLA Y LEÓN,2021-04-29,71.97
CASTILLA Y LEÓN,2021-04-30,66.92
CASTILLA Y LEÓN,2021-05-01,66.81
CASTILLA Y LEÓN,2021-05-02,68.84
CASTILLA Y LEÓN,2021-05-03,71.45
CASTILLA Y LEÓN,2021-05-04,71.53
CASTILLA Y LEÓN,2021-05-05,71.49
CASTILLA Y LEÓN,2021-05-06,71.58
CASTILLA Y LEÓN,2021-05-07,65.24
CASTILLA Y LEÓN,2021-05-08,64.93
CASTILLA Y LEÓN,2021-05-09,68.84
CATALUÑA,2020-08-19,75.96
CATALUÑA,2020-08-20,76.9
CATALUÑA,2020-08-21,74.95
CATALUÑA,2020-08-22,74.66
CATALUÑA,2020-08-23,75.98
CATALUÑA,2020-08-24,77.37
CATALUÑA,2020-08-25,77.53
CATALUÑA,2020-08-26,77.62
CATALUÑA,2020-08-27,77.5
CATALUÑA,2020-08-28,74.62
CATALUÑA,2020-08-29,74.64
CATALUÑA,2020-08-30,76.53
CATALUÑA,2020-08-31,77.46
CATALUÑA,2020-09-01,77.75
CATALUÑA,2020-09-02,78.01
CATALUÑA,2020-09-03,77.53
CATALUÑA,2020-09-04,75.0
CATALUÑA,2020-09-05,74.93
CATALUÑA,2020-09-06,77.02
CATALUÑA,2020-09-07,77.83
CATALUÑA,2020-09-08,78.64
CATALUÑA,2020-09-09,78.76
CATALUÑA,2020-09-10,76.07
CATALUÑA,2020-09-11,73.73
CATALUÑA,2020-09-12,73.56
CATALUÑA,2020-09-13,77.15
CATALUÑA,2020-09-14,79.0
CATALUÑA,2020-09-15,80.58
CATALUÑA,2020-09-16,80.74
CATALUÑA,2020-09-17,80.63
CATALUÑA,2020-09-18,78.46
CATALUÑA,2020-09-19,78.25
CATALUÑA,2020-09-20,78.86
CATALUÑA,2020-09-21,80.25
CATALUÑA,2020-09-22,81.06
CATALUÑA,2020-09-23,80.55
CATALUÑA,2020-09-24,44.25
CATALUÑA,2020-09-25,76.95
CATALUÑA,2020-09-26,76.94
CATALUÑA,2020-09-27,78.4
CATALUÑA,2020-09-28,80.06
CATALUÑA,2020-09-29,80.64
CATALUÑA,2020-09-30,81.47
CATALUÑA,2020-10-01,81.81
CATALUÑA,2020-10-02,78.91
CATALUÑA,2020-10-03,79.45
CATALUÑA,2020-10-04,78.37
CATALUÑA,2020-10-05,81.31
CATALUÑA,2020-10-06,82.67
CATALUÑA,2020-10-07,83.22
CATALUÑA,2020-10-08,74.75
CATALUÑA,2020-10-09,72.12
CATALUÑA,2020-10-10,72.02
CATALUÑA,2020-10-11,71.96
CATALUÑA,2020-10-12,81.19
CATALUÑA,2020-10-13,82.98
CATALUÑA,2020-10-14,81.21
CATALUÑA,2020-10-15,83.45
CATALUÑA,2020-10-16,81.24
CATALUÑA,2020-10-17,81.22
CATALUÑA,2020-10-18,64.13
CATALUÑA,2020-10-19,82.23
CATALUÑA,2020-10-20,84.26
CATALUÑA,2020-10-21,84.4
CATALUÑA,2020-10-22,82.49
CATALUÑA,2020-10-23,82.09
CATALUÑA,2020-10-24,81.81
CATALUÑA,2020-10-25,82.32
CATALUÑA,2020-10-26,84.51
CATALUÑA,2020-10-27,84.83
CATALUÑA,2020-10-28,84.5
CATALUÑA,2020-10-29,83.55
CATALUÑA,2020-10-30,80.37
CATALUÑA,2020-10-31,80.3
CATALUÑA,2020-11-01,80.63
CATALUÑA,2020-11-02,83.43
CATALUÑA,2020-11-03,83.6
CATALUÑA,2020-11-04,83.38
CATALUÑA,2020-11-05,83.87
CATALUÑA,2020-11-06,80.59
CATALUÑA,2020-11-07,80.35
CATALUÑA,2020-11-08,80.18
CATALUÑA,2020-11-09,82.36
CATALUÑA,2020-11-10,81.54
CATALUÑA,2020-11-11,82.36
CATALUÑA,2020-11-12,78.34
CATALUÑA,2020-11-13,80.08
CATALUÑA,2020-11-14,79.99
CATALUÑA,2020-11-15,80.44
CATALUÑA,2020-11-16,81.83
CATALUÑA,2020-11-17,81.06
CATALUÑA,2020-11-18,81.68
CATALUÑA,2020-11-19,80.33
CATALUÑA,2020-11-20,78.08
CATALUÑA,2020-11-21,77.96
CATALUÑA,2020-11-22,79.06
CATALUÑA,2020-11-23,80.6
CATALUÑA,2020-11-24,80.28
CATALUÑA,2020-11-25,80.73
CATALUÑA,2020-11-26,80.32
CATALUÑA,2020-11-27,78.16
CATALUÑA,2020-11-28,78.11
CATALUÑA,2020-11-29,78.71
CATALUÑA,2020-11-30,78.47
CATALUÑA,2020-12-01,81.37
CATALUÑA,2020-12-02,80.48
CATALUÑA,2020-12-03,80.99
CATALUÑA,2020-12-04,77.75
CATALUÑA,2020-12-05,77.74
CATALUÑA,2020-12-06,78.67
CATALUÑA,2020-12-07,76.81
CATALUÑA,2020-12-08,78.47
CATALUÑA,2020-12-09,80.47
CATALUÑA,2020-12-10,81.0
CATALUÑA,2020-12-11,78.64
CATALUÑA,2020-12-12,78.41
CATALUÑA,2020-12-13,78.65
CATALUÑA,2020-12-14,79.84
CATALUÑA,2020-12-15,81.69
CATALUÑA,2020-12-16,80.97
CATALUÑA,2020-12-17,81.55
CATALUÑA,2020-12-18,78.62
CATALUÑA,2020-12-19,78.66
CATALUÑA,2020-12-20,78.81
CATALUÑA,2020-12-21,79.25
CATALUÑA,2020-12-22,78.19
CATALUÑA,2020-12-23,74.84
CATALUÑA,2020-12-24,74.23
CATALUÑA,2020-12-25,72.65
CATALUÑA,2020-12-26,72.87
CATALUÑA,2020-12-27,73.9
CATALUÑA,2020-12-28,75.18
CATALUÑA,2020-12-29,74.55
CATALUÑA,2020-12-30,74.87
CATALUÑA,2020-12-31,74.93
CATALUÑA,2021-01-01,72.71
CATALUÑA,2021-01-02,72.8
CATALUÑA,2021-01-03,76.14
CATALUÑA,2021-01-04,77.32
CATALUÑA,2021-01-05,77.07
CATALUÑA,2021-01-06,76.85
CATALUÑA,2021-01-07,78.86
CATALUÑA,2021-01-08,76.69
CATALUÑA,2021-01-09,76.69
CATALUÑA,2021-01-10,79.53
CATALUÑA,2021-01-11,80.81
CATALUÑA,2021-01-12,81.75
CATALUÑA,2021-01-13,82.16
CATALUÑA,2021-01-14,81.4
CATALUÑA,2021-01-15,80.12
CATALUÑA,2021-01-16,80.09
CATALUÑA,2021-01-17,81.52
CATALUÑA,2021-01-18,83.05
CATALUÑA,2021-01-19,83.22
CATALUÑA,2021-01-20,82.8
CATALUÑA,2021-01-21,83.1
CATALUÑA,2021-01-22,81.07
CATALUÑA,2021-01-23,80.97
CATALUÑA,2021-01-24,81.3
CATALUÑA,2021-01-25,82.09
CATALUÑA,2021-01-26,82.05
CATALUÑA,2021-01-27,82.76
CATALUÑA,2021-01-28,82.19
CATALUÑA,2021-01-29,80.37
CATALUÑA,2021-01-30,80.3
CATALUÑA,2021-01-31,81.15
CATALUÑA,2021-02-01,82.53
CATALUÑA,2021-02-02,81.97
CATALUÑA,2021-02-03,82.13
CATALUÑA,2021-02-04,81.65
CATALUÑA,2021-02-05,77.94
CATALUÑA,2021-02-06,78.13
CATALUÑA,2021-02-07,79.52
CATALUÑA,2021-02-08,80.81
CATALUÑA,2021-02-09,78.64
CATALUÑA,2021-02-10,79.95
CATALUÑA,2021-02-11,79.86
CATALUÑA,2021-02-12,76.92
CATALUÑA,2021-02-13,77.07
CATALUÑA,2021-02-14,78.58
CATALUÑA,2021-02-15,79.52
CATALUÑA,2021-02-16,79.23
CATALUÑA,2021-02-17,80.5
CATALUÑA,2021-02-18,79.51
CATALUÑA,2021-02-19,77.13
CATALUÑA,2021-02-20,77.0
CATALUÑA,2021-02-21,77.43
CATALUÑA,2021-02-22,79.11
CATALUÑA,2021-02-23,79.72
CATALUÑA,2021-02-24,80.28
CATALUÑA,2021-02-25,80.18
CATALUÑA,2021-02-26,77.32
CATALUÑA,2021-02-27,77.34
CATALUÑA,2021-02-28,78.53
CATALUÑA,2021-03-01,78.55
CATALUÑA,2021-03-02,80.63
CATALUÑA,2021-03-03,80.7
CATALUÑA,2021-03-04,80.59
CATALUÑA,2021-03-05,78.22
CATALUÑA,2021-03-06,77.82
